customer_id,customer_name,gender_cd,gender,birth_day,age,postal_cd,address,application_store_cd,application_date,status_cd
CS009704000001,Oji Kenichi,0,Female,1942-08-04,76,154-0014,"Shinmachi, Setagaya -ku, Tokyo",S13009,20151113,0-00000000-0
CS009412000023,Akira Uehara,9,Unknown,1976-09-01,42,157-0076,"Okamoto, Setagaya -ku, Tokyo",S13009,20150622,1-20080923-1
CS004412000167,Chiemi Kawano,1,Male,1971-01-08,48,176-0002,"Sakuradai, Nerima -ku, Tokyo",S13004,20150717,1-20081021-1
CS018405000001,Shingo Fujimura,0,Female,1976-11-13,42,203-0041,Higashi -Kurume City Nonori,S13018,20150727,0-00000000-0
CS009415000047,Ayaka Kase,1,Male,1974-03-25,45,158-0097,"Yoga, Setagaya -ku, Tokyo",S13009,20150831,F-20100907-E
CS009513000091,Tomoichi Kawano,1,Male,1959-07-03,59,154-0015,"Sakurashinmachi, Setagaya -ku, Tokyo",S13009,20150901,7-20100711-9
CS019315000111,Yuu Ogiwara,1,Male,1979-11-17,39,173-0035,"Otaniguchi, Itabashi -ku, Tokyo",S13019,20150313,5-20090424-7
CS004311000055,Misaki Ikuse,1,Male,1981-03-21,38,176-0004,"Kotake -cho, Nerima -ku, Tokyo",S13004,20160407,0-00000000-0
CS039215000003,Masami Fuse,1,Male,1995-02-11,24,168-0072,"Takaido Higashi, Suginami -ku, Tokyo",S13039,20150317,B-20100119-D
CS002312000082,Junko Ogou,1,Male,1986-04-02,32,187-0043,"Gakuen -shi, Kodaira, Tokyo",S13002,20150303,0-00000000-0
CS007312000043,Yu Kamei,1,Male,1985-05-29,33,276-0025,"Katsuta Tainan, Yachiyo City, Chiba Prefecture",S12007,20150409,0-00000000-0
CS004312000354,Miho Ozaki,1,Male,1981-09-25,37,179-0075,"Takamatsu, Nerima -ku, Tokyo",S13004,20161222,0-00000000-0
CS029615000026,Satomi Narumi,1,Male,1953-01-14,66,279-0025,"Urayasu City, Chiba Prefecture Steel Street",S12029,20150206,4-20100801-5
CS004512000396,Sachiko Uemura,1,Male,1962-09-02,56,166-0012,"Wada, Suginami -ku, Tokyo",S13004,20170515,0-00000000-0
CS003614000108,Aiko Kitada,1,Male,1952-05-31,66,182-0023,"Dyeing land in Chofu City, Tokyo",S13003,20151228,4-20100830-1
CS001415000050,Ishiguro cool,1,Male,1972-08-28,46,144-0053,"Kamata Honcho, Ota -ku, Tokyo",S13001,20151005,0-00000000-0
CS015715000024,Yoko Oda,1,Male,1939-10-23,79,135-0042,"Kiba, Koto -ku, Tokyo",S13015,20150910,0-00000000-0
CS015613000073,Nanami Fukuda,1,Male,1954-01-01,65,136-0073,"Kitasuna, Koto -ku, Tokyo",S13015,20151208,0-00000000-0
CS038402000049,Masahiko Oe,0,Female,1974-01-18,45,134-0088,"Nishikasai, Edogawa -ku, Tokyo",S13038,20151230,0-00000000-0
CS031615000147,Scandal of Noda,1,Male,1957-01-10,62,151-0062,"Former Yoyogi -cho, Shibuya -ku, Tokyo",S13031,20170706,0-00000000-0
CS034315000104,Yo Infield,1,Male,1987-02-27,32,216-0001,"Nogawa, Miyamae -ku, Kawasaki City, Kanagawa Prefecture",S14034,20150614,0-00000000-0
CS010315000124,Rio Igawa,1,Male,1985-10-26,33,222-0026,"Shinohara -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150828,0-00000000-0
CS033614000047,Asami Ichikawa,1,Male,1951-03-14,68,246-0022,"Soya -ku, Yokohama -shi, Kanagawa, three tsukai",S14033,20150905,0-00000000-0
CS040312000047,Michiko Hosoya,1,Male,1979-12-16,39,226-0015,"Miho -cho, Midori -ku, Yokohama -shi, Kanagawa",S14040,20150323,0-00000000-0
CS032115000007,Tomono Noguchi,1,Male,2006-04-11,12,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13032,20150428,B-20100822-A
CS002703000052,Katahira George,0,Female,1944-03-03,75,185-0013,"Kokubunji -shi, Tokyo Nishiki Kokubo",S13002,20170701,0-00000000-0
CS005612000021,Sachiko Nozaki,1,Male,1956-08-29,62,166-0001,"Asaya Kita, Suginami -ku, Tokyo",S13005,20150731,0-00000000-0
CS002513000719,Yumiko Tsutsui,1,Male,1964-12-04,54,185-0012,"Honmachi, Kokubunji -shi, Tokyo",S13002,20170619,0-00000000-0
CS024303000010,Masahiko Yokota,0,Female,1981-12-18,37,214-0035,"Nagasawa, Tama -ku, Kawasaki City, Kanagawa Prefecture",S14024,20150917,0-00000000-0
CS013412000208,Saki Yamauchi,1,Male,1970-05-28,48,275-0017,"Fujisaki, Narashino City, Chiba Prefecture",S12013,20170321,0-00000000-0
CS001413000277,Miki Nishikawa,1,Male,1975-07-17,43,144-0054,"Shin -Kamata, Ota -ku, Tokyo",S13001,20161003,0-00000000-0
CS001513000153,Ema Hamamoto,1,Male,1960-09-01,58,144-0053,"Kamata Honcho, Ota -ku, Tokyo",S13001,20150619,0-00000000-0
CS008401000003,Teppei Rokugaku,0,Female,1973-04-09,45,213-0034,"Kami Sanshin, Takatsu -ku, Kawasaki City, Kanagawa Prefecture",S13008,20150912,0-00000000-0
CS011612000007,Miyuki Shibayama,1,Male,1952-02-16,67,211-0036,"Idasugiyama -cho, Nakahara -ku, Kawasaki -shi, Kanagawa",S14011,20150416,0-00000000-0
CS015712000016,Arai Shibori,1,Male,1944-05-25,74,136-0072,"Oshima, Koto -ku, Tokyo",S13015,20150311,0-00000000-0
CS005311000073,Theatrical company Yoko,1,Male,1984-11-04,34,177-0041,"Shakujii -cho, Nerima -ku, Tokyo",S13005,20170328,7-20090228-1
CS012615000120,Reina Aoki,1,Male,1950-10-03,68,231-0837,"Takinogami, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150605,1-20100704-3
CS033412000189,Nao Shiota,1,Male,1972-08-30,46,245-0016,"Izumi -cho, Izumi -ku, Yokohama -shi, Kanagawa",S14033,20150904,0-00000000-0
CS030214000025,Uehara flower,1,Male,1994-02-21,25,272-0824,"Sugano, Ichikawa City, Chiba Prefecture",S12030,20150314,B-20100330-C
CS052602000001,Akira Kikuta,0,Female,1953-02-21,66,194-0014,"Takagazaka, Machida -shi, Tokyo",S13052,20180531,0-00000000-0
CS045313000015,Yoko Fukushi,1,Male,1980-10-19,38,243-0005,"Matsuei, Atsugi City, Kanagawa Prefecture",S14045,20180530,0-00000000-0
CS021414000065,Kyoko Nagao,1,Male,1977-11-26,41,259-1144,"Ikehata, Isehara City, Kanagawa Prefecture",S14021,20150924,B-20100416-A
CS001215000196,Shiina flower,1,Male,1989-10-15,29,144-0052,"Kamata, Ota -ku, Tokyo",S13001,20171110,0-00000000-0
CS016715000040,Kaoru Senoo,1,Male,1942-05-30,76,184-0003,"Midoricho, Koganei -shi, Tokyo",S13016,20151006,0-00000000-0
CS018715000066,Erika Yamazaki,1,Male,1942-07-07,76,203-0052,"Yuki -cho, Higashikumiku, Tokyo",S13018,20150418,0-00000000-0
CS003611000117,Kazue Sudo,1,Male,1951-02-06,68,201-0005,"Iwato Minami, Komae City, Tokyo",S13003,20170809,0-00000000-0
CS002314000018,Miki Haraguchi,1,Male,1987-09-17,31,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20160104,B-20100319-B
CS020415000261,Natsumi Takada,1,Male,1970-08-03,48,114-0034,"Kita -ku, Kita -ku, Tokyo",S13020,20150403,F-20101014-F
CS001513000238,Mina Mizuta,1,Male,1960-02-02,59,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13001,20160702,0-00000000-0
CS003413000361,Sachie Nagano,1,Male,1971-05-27,47,182-0023,"Dyeing land in Chofu City, Tokyo",S13003,20160617,0-00000000-0
CS023401000018,Toru Fujiwara,0,Female,1976-08-29,42,212-0022,"Shinmeicho, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S14023,20180408,0-00000000-0
CS032411000034,Sachie Terashima,1,Male,1975-10-31,43,212-0054,"Kokura, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13032,20150430,0-00000000-0
CS018512000186,Hiromi Mikami,1,Male,1959-10-30,59,204-0012,"Kiyoto, Kiyose City, Tokyo",S13018,20170314,0-00000000-0
CS016412000124,Erika Ishikawa,1,Male,1969-09-17,49,187-0011,"Suzuki -cho, Kodaira, Tokyo",S13016,20150706,5-20080310-6
CS006314000047,Kaori Nagata,1,Male,1987-05-11,31,224-0006,"Eda Higashi, Tsuzuki -ku, Yokohama City, Kanagawa Prefecture",S14006,20150708,2-20081018-2
CS005714000006,Ryo Kikuchi,1,Male,1942-07-24,76,165-0031,"Kami -Saginomiya, Nakano -ku, Tokyo",S13005,20150809,0-00000000-0
CS033812000004,Natsumi Kase,1,Male,1933-09-06,85,245-0016,"Izumi -cho, Izumi -ku, Yokohama -shi, Kanagawa",S14033,20150209,0-00000000-0
CS010613000002,Erika Kitazawa,1,Male,1956-01-17,63,221-0005,"Matsumi -cho, Kanagawa -ku, Yokohama City, Kanagawa Prefecture",S14010,20150613,0-00000000-0
CS001413000790,Kyoko Kasai,1,Male,1969-02-24,50,144-0046,"Higashi Rokugo, Ota -ku, Tokyo",S13001,20170927,0-00000000-0
CS037412000058,Hanako Nishitani,1,Male,1969-12-04,49,136-0071,"Kameido, Koto -ku, Tokyo",S13037,20151215,1-20090510-4
CS011515000207,Rinako Maeda,1,Male,1962-09-11,56,223-0052,"Tsunashima Higashi, Kohoku -ku, Yokohama -shi, Kanagawa",S14011,20150216,D-20101030-E
CS006415000024,Miyuki Otsuka,1,Male,1976-12-13,42,224-0057,"Kawawa -cho, Chiku, Tsuzuki -ku, Yokohama -shi, Kanagawa",S14006,20151013,D-20100210-D
CS007713000022,Erika Tomosaka,1,Male,1944-10-30,74,285-0846,"Kamishizu, Sakura City, Chiba Prefecture",S12007,20151216,0-00000000-0
CS019615000050,Nana Arakawa,1,Male,1953-06-28,65,174-0073,"Higashiyama -cho, Itabashi -ku, Tokyo",S13019,20150325,2-20090601-3
CS004413000815,Saki Itagaki,1,Male,1970-01-29,49,165-0035,"Shirasagi, Nakano -ku, Tokyo",S13004,20170722,0-00000000-0
CS001415000491,Yuu Matsubara,1,Male,1974-02-23,45,144-0045,"Minami Rokugo, Ota -ku, Tokyo",S13001,20160129,0-00000000-0
CS038515000197,Ichikawa 7th,1,Male,1961-02-14,58,279-0043,"Fujimi, Urayasu City, Chiba Prefecture",S13038,20150221,C-20100729-E
CS017713000064,Rie Nishitani,1,Male,1947-12-15,71,165-0027,"Nakano -ku, Tokyo Nomo",S13017,20150306,0-00000000-0
CS033402000004,Katsumi Abe,0,Female,1976-07-22,42,245-0002,"Midorien, Izumi -ku, Yokohama -shi, Kanagawa",S14033,20150707,0-00000000-0
CS032412000016,Ryoko Kinoshita,1,Male,1972-12-28,46,212-0054,"Kokura, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13032,20150615,0-00000000-0
CS001604000014,Mitsuhiro Serizawa,0,Female,1953-11-13,65,144-0055,"Nakarokugo, Ota -ku, Tokyo",S13001,20160823,0-00000000-0
CS032412000223,Aiko Nagasawa,1,Male,1971-03-23,48,212-0016,"Minamikai -cho, Sachi -ku, Kawasaki -shi, Kanagawa",S13032,20170207,0-00000000-0
CS023415000299,Miki Saito,1,Male,1972-09-03,46,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S14023,20170331,0-00000000-0
CS001313000412,Ema Yasui,1,Male,1981-11-21,37,144-0055,"Nakarokugo, Ota -ku, Tokyo",S13001,20170613,0-00000000-0
CS039414000098,Miki Tsuruta,1,Male,1977-09-06,41,167-0051,"Ogikubo, Suginami -ku, Tokyo",S13039,20150816,D-20100114-E
CS003314000025,Miki Morinaga,1,Male,1982-02-25,37,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20150516,8-20100416-B
CS003213000184,Misaki Seki,1,Male,1989-08-07,29,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20170602,0-00000000-0
CS007615000086,Hirao Sora,1,Male,1956-07-31,62,285-0846,"Kamishizu, Sakura City, Chiba Prefecture",S12007,20150603,C-20091209-B
CS014613000039,Uehara buds,9,Unknown,1957-11-16,61,263-0012,"Hagidai -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150605,0-00000000-0
CS004215000095,Yoko Arai,9,Unknown,1989-05-22,29,167-0022,"Suginami -ku, Tokyo Shimoigusa",S13004,20160907,0-00000000-0
CS002513000049,Mami Kajiwara,1,Male,1961-04-14,57,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20150326,2-20080331-2
CS007415000171,Miyuki Saito,1,Male,1972-09-30,46,285-0855,"Ino, Sakura City, Chiba Prefecture",S12007,20150111,0-00000000-0
CS005502000097,Tsuji Tsuji,0,Female,1960-06-27,58,166-0001,"Asaya Kita, Suginami -ku, Tokyo",S13005,20170520,0-00000000-0
CS002615000353,Asami Kusano,1,Male,1954-10-30,64,185-0021,"Minami -cho, Kokubunji -shi, Tokyo",S13002,20171211,0-00000000-0
CS002415000905,Yakushi Maru Saki,1,Male,1972-11-22,46,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20170424,0-00000000-0
CS025715000083,Fabric,1,Male,1944-12-17,74,242-0024,"Fukuda, Yamato City, Kanagawa Prefecture",S14025,20170218,0-00000000-0
CS013212000009,River River,1,Male,1994-06-18,24,262-0032,"Makuhari -cho, Hanamigawa -ku, Chiba -shi, Chiba",S12013,20150521,3-20100912-3
CS019514000050,Ryoko Ohno,1,Male,1963-02-28,56,173-0037,"Komorine, Itabashi -ku, Tokyo",S13019,20150125,0-00000000-0
CS017515000124,Ikue Inagaki,1,Male,1962-12-05,56,166-0000,"Suginami-ku, Tokyo",S13017,20151014,8-20100630-A
CS014415000045,Sayaka Yasui,1,Male,1974-11-01,44,264-0035,"Higashijiyama -cho, Wakaba -ku, Chiba -shi, Chiba",S12014,20151204,F-20100511-F
CS003413000499,Erika Aoyama,1,Male,1973-04-19,45,201-0001,"Nishinogawa, Komae City, Tokyo",S13003,20170107,0-00000000-0
CS033612000080,Erika Oyama,1,Male,1950-03-01,69,245-0009,"Shimbashi -cho, Izumi -ku, Yokohama -shi, Kanagawa",S14033,20150704,0-00000000-0
CS021413000185,Yonezo Sawada,9,Unknown,1977-10-27,41,259-1133,"Higashi Otake, Isehara City, Kanagawa Prefecture",S14021,20141222,0-00000000-0
CS011612000016,Saki Kasahara,1,Male,1953-03-28,66,211-0016,"Notofo, Nakahara -ku, Kawasaki City, Kanagawa Prefecture",S14011,20151216,0-00000000-0
CS001314000207,Mayuko Kitada,1,Male,1982-10-24,36,144-0046,"Higashi Rokugo, Ota -ku, Tokyo",S13001,20170911,5-20100917-7
CS025415000191,Mika Masaki,1,Male,1976-11-08,42,242-0024,"Fukuda, Yamato City, Kanagawa Prefecture",S14025,20141102,D-20100528-D
CS011314000018,Ishiguro first generation,1,Male,1986-08-06,32,223-0062,"Hiyoshi Honmachi, Kohoku -ku, Yokohama -shi, Kanagawa",S14011,20151214,7-20091020-9
CS040712000007,Mirai Kusakabe,1,Male,1939-04-08,79,226-0021,"Kita -Hatsusaku -cho, Midori -ku, Yokohama -shi, Kanagawa",S14040,20151208,0-00000000-0
CS003513000573,Iizuka flower,1,Male,1964-03-21,55,182-0006,"Nishitsukijigaoka, Chofu City, Tokyo",S13003,20170501,A-20090705-2
CS015515000174,Ryo Nishimura,1,Male,1959-11-27,59,136-0076,"Minami sand in Koto -ku, Tokyo",S13015,20150807,8-20100117-B
CS007613000081,Golden castle squirrels,1,Male,1952-09-17,66,276-0022,"Kamikono, Yachiyo City, Chiba Prefecture",S12007,20151003,7-20100308-B
CS035405000012,Kaoru Tsuboi,0,Female,1970-12-20,48,157-0076,"Okamoto, Setagaya -ku, Tokyo",S13035,20160214,0-00000000-0
CS025515000261,Isabu Nagano,1,Male,1966-05-25,52,242-0015,"Shimwada, Yamato City, Kanagawa Prefecture",S14025,20180121,0-00000000-0
CS037413000272,Masayo Kanai,1,Male,1976-08-17,42,136-0073,"Kitasuna, Koto -ku, Tokyo",S13037,20170515,0-00000000-0
CS005812000025,Ryo Nagase,1,Male,1931-10-06,87,176-0022,"Mukoyama, Nerima -ku, Tokyo",S13005,20170524,0-00000000-0
CS024212000005,Kaoru Kinoshita,1,Male,1992-04-25,26,182-0025,"Tama River, Chofu City, Tokyo",S14024,20150622,3-20100912-4
CS031403000011,Teppei Okumura,0,Female,1969-11-02,49,151-0053,"Yoyogi, Shibuya -ku, Tokyo",S13031,20151031,0-00000000-0
CS018611000030,Nana Shigematsu,1,Male,1958-01-02,61,204-0001,"Kiyose -shi, Tokyo",S13018,20150809,0-00000000-0
CS014514000003,Hitomi Higuchi,1,Male,1980-05-25,38,222-0024,"Shinohara -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S12014,20150401,8-20091229-A
CS010313000137,Miki Shimamura,1,Male,1980-11-02,38,222-0022,"Shinohara Higashi, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20151021,0-00000000-0
CS020413000072,Yu Uno,1,Male,1969-06-24,49,174-0054,"Miyamotocho, Itabashi -ku, Tokyo",S13020,20150604,0-00000000-0
CS013614000024,Mika Tamura,1,Male,1956-10-28,62,275-0021,"Sodegaura, Narashino City, Chiba Prefecture",S12013,20150129,5-20100104-6
CS027414000125,Miyuki Kawachi,1,Male,1976-02-28,43,251-0053,"Honmachi, Fujisawa City, Kanagawa Prefecture",S14027,20151015,B-20101013-C
CS011312000032,Erika Igawa,1,Male,1986-03-26,33,211-0041,"Shimo -Odanaka, Nakahara -ku, Kawasaki City, Kanagawa Prefecture",S14011,20151027,0-00000000-0
CS012411000006,Hikaru Nagase,1,Male,1977-03-21,42,232-0008,"Koshidai, Minami -ku, Yokohama -shi, Kanagawa",S14012,20150206,9-20091114-7
CS035512000069,Michiko Tamaki,1,Male,1963-08-24,55,157-0076,"Okamoto, Setagaya -ku, Tokyo",S13035,20150720,3-20091221-4
CS002215000117,Junko Yanagita,1,Male,1993-05-22,25,185-0022,"Higashimotomachi, Kokubunji -shi, Tokyo",S13002,20160727,0-00000000-0
CS012512000171,Maho Kawahara,1,Male,1962-05-07,56,231-0832,"Honmaki Midorigaoka, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150307,0-00000000-0
CS040703000011,Akira Oe,0,Female,1939-03-26,80,226-0025,"Toki -Ichimachi, Midori -ku, Yokohama -shi, Kanagawa",S14040,20150803,0-00000000-0
CS026512000010,Fukushi Nanko,1,Male,1966-02-20,53,253-0053,"Chigasaki City, Kanagawa Prefecture East Coast Kita",S14026,20151105,0-00000000-0
CS014214000031,Yoshino Ishida,9,Unknown,1996-07-12,22,263-0024,"Anagawa, Inage -ku, Chiba -shi, Chiba",S12014,20181021,0-00000000-0
CS026403000035,Satoshi Arita,0,Female,1971-06-12,47,253-0032,"Tokiwamachi, Chigasaki City, Kanagawa Prefecture",S14026,20150223,0-00000000-0
CS005401000034,Koji Imaizumi,0,Female,1974-08-22,44,177-0045,"Nerima -ku, Tokyo Shakujimiidai",S13005,20170702,0-00000000-0
CS014313000053,Maho Tabe,1,Male,1986-07-17,32,263-0051,"Sono -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150814,0-00000000-0
CS019512000156,Narikai Tamaki,1,Male,1966-07-22,52,173-0013,"Hikawa -cho, Itabashi -ku, Tokyo",S13019,20150527,0-00000000-0
CS003203000014,Teijima Spiritual,0,Female,1995-09-20,23,182-0022,"Kokuro -cho, Chofu -shi, Tokyo",S13003,20160423,0-00000000-0
CS024213000061,Rinako Kasai,1,Male,1991-07-12,27,214-0039,"Kuriya, Tama -ku, Kawasaki City, Kanagawa Prefecture",S14024,20161230,0-00000000-0
CS007403000003,Arikiya Tamaki,0,Female,1969-06-12,49,285-0855,"Ino, Sakura City, Chiba Prefecture",S12007,20141225,0-00000000-0
CS034415000173,Tomoya Kubo,9,Unknown,1976-05-21,42,216-0034,"Kajigaya, Miyamae -ku, Kawasaki City, Kanagawa Prefecture",S14034,20150412,F-20091006-F
CS027415000030,Yoko Takakura,1,Male,1973-05-25,45,251-0033,"Kataseyama, Fujisawa City, Kanagawa Prefecture",S14027,20150816,C-20101021-D
CS033304000001,Kazuya Ito,0,Female,1987-01-15,32,241-0824,"Minami Kibigaoka, Asahi -ku, Yokohama City, Kanagawa Prefecture",S14033,20150524,9-20100423-D
CS046615000004,Apricot of Kawano,1,Male,1957-10-14,61,224-0021,"Kitayamada, Tsuzuki -ku, Yokohama -shi, Kanagawa",S14046,20170705,4-20100705-6
CS030412000119,Erika Yasu,1,Male,1975-11-04,43,273-0034,"Futako -cho, Funabashi City, Chiba Prefecture",S12030,20151104,0-00000000-0
CS003413000448,Kyoko Nishiwaki,1,Male,1972-05-17,46,182-0022,"Kokuro -cho, Chofu -shi, Tokyo",S13003,20160322,0-00000000-0
CS004614000041,Asami Ichikawa,1,Male,1956-03-09,63,165-0031,"Kami -Saginomiya, Nakano -ku, Tokyo",S13004,20150525,0-00000000-0
CS032214000014,Hikaru Yanagawa,1,Male,1993-07-11,25,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13032,20150424,F-20101005-F
CS012512000030,Natsumi Matsubara,1,Male,1959-12-16,59,231-0063,"Hanasaki -cho, Naka -ku, Yokohama -shi, Kanagawa",S14012,20141207,3-20100502-3
CS003513000494,Hikaru Furusawa,1,Male,1959-05-25,59,182-0022,"Kokuro -cho, Chofu -shi, Tokyo",S13003,20171218,0-00000000-0
CS003512000019,Akane Saito,1,Male,1965-03-24,54,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20150819,8-20100809-7
CS004403000093,Miyashita Kazunori,0,Female,1976-12-04,42,165-0035,"Shirasagi, Nakano -ku, Tokyo",S13004,20160118,0-00000000-0
CS012515000224,Yuko Kita,1,Male,1962-04-18,56,231-0806,"Honmaki -cho, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150527,9-20100926-8
CS019413000083,Harumi Narumi,1,Male,1973-01-25,46,173-0036,"Mukohara, Itabashi -ku, Tokyo",S13019,20160107,0-00000000-0
CS011513000193,Sachie Nemoto,1,Male,1962-08-05,56,223-0064,"Shimoda -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S14011,20150803,0-00000000-0
CS015615000147,Ema Tsuchiya,1,Male,1950-12-30,68,136-0076,"Minami sand in Koto -ku, Tokyo",S13015,20150919,D-20080729-3
CS013412000077,Miki Uchimura,1,Male,1971-02-21,48,275-0017,"Fujisaki, Narashino City, Chiba Prefecture",S12013,20150418,B-20081013-7
CS025513000218,Michiko Miyahara,1,Male,1962-12-01,56,242-0015,"Shimwada, Yamato City, Kanagawa Prefecture",S14025,20171126,0-00000000-0
CS010313000148,Antono,1,Male,1984-12-22,34,222-0026,"Shinohara -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150926,0-00000000-0
CS005312000205,Maho Nishii,9,Unknown,1980-01-22,39,176-0002,"Sakuradai, Nerima -ku, Tokyo",S13005,20161019,0-00000000-0
CS010213000048,Nana Nishitani,1,Male,1996-01-08,23,222-0021,"Shinohara Kita, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150514,0-00000000-0
CS004515000513,Matsunaga,1,Male,1963-07-16,55,176-0024,"Nakamura, Nerima -ku, Tokyo",S13004,20160922,9-20091210-8
CS011412000145,Nozomi Konno,1,Male,1976-08-04,42,211-0012,"Nakamaruko, Nakahara -ku, Kawasaki City, Kanagawa Prefecture",S14011,20150912,6-20080623-3
CS028515000155,Riho Noda,1,Male,1962-02-08,57,187-0011,"Suzuki -cho, Kodaira, Tokyo",S14028,20150121,B-20100529-C
CS025315000031,Hiroko Ishikawa,1,Male,1982-05-12,36,242-0024,"Fukuda, Yamato City, Kanagawa Prefecture",S14025,20150717,0-00000000-0
CS003602000013,Yuji Oshita,0,Female,1949-09-14,69,201-0002,"Higashinogawa, Komae City, Tokyo",S13003,20151207,0-00000000-0
CS020313000159,Ai Takamatsu,1,Male,1984-02-12,35,114-0032,"Kita -ku, Tokyo Nakagojo",S13020,20151021,0-00000000-0
CS004712000089,Saki Horii,1,Male,1944-07-14,74,166-0000,"Suginami-ku, Tokyo",S13004,20160713,0-00000000-0
CS035401000016,Squirrels,0,Female,1971-05-06,47,155-0033,"Daeda, Setagaya -ku, Tokyo",S13035,20150527,0-00000000-0
CS002415000882,Born Yoneya,1,Male,1976-02-09,43,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20170803,0-00000000-0
CS014514000004,Pupil Kikuchi,1,Male,1967-03-08,52,264-0036,"Tonai -cho, Wakaba -ku, Chiba -shi, Chiba",S12014,20150427,F-20100913-E
CS005515000350,Mikako Seto,1,Male,1962-01-01,57,165-0033,"Wakamiya, Nakano -ku, Tokyo",S13005,20170224,7-20091217-2
CS028513000025,Kazuki Matsuda,9,Unknown,1967-04-09,51,246-0021,"Futatsuhashi -cho, Seya -ku, Yokohama -shi, Kanagawa",S14028,20150901,5-20100725-6
CS018212000046,Nao Aihara,1,Male,1993-05-17,25,204-0012,"Kiyoto, Kiyose City, Tokyo",S13018,20170509,0-00000000-0
CS021615000045,Nana Uchino,1,Male,1951-09-19,67,259-1141,"Kamikasuya, Isehara City, Kanagawa Prefecture",S14021,20150718,E-20100913-D
CS046415000005,Akane Ginjo,1,Male,1970-10-10,48,224-0023,"Higashiyamada, Tsuzuki -ku, Yokohama City, Kanagawa Prefecture",S14046,20171103,D-20100916-D
CS029515000251,Mika Suikoshi,1,Male,1959-12-06,59,279-0041,"Horie, Urayasu City, Chiba Prefecture",S12029,20150111,D-20100831-D
CS010412000047,Mizuki Yamagata,1,Male,1975-05-06,43,223-0053,"Tsunashima Nishi, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150529,0-00000000-0
CS012412000105,Pupil,1,Male,1974-04-18,44,231-0864,"Chiyosaki -cho, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150227,2-20080210-3
CS037112000007,Sayaka Temple,1,Male,2004-01-20,15,101-0031,"Higashi Kanda, Chiyoda -ku, Tokyo",S13037,20151108,0-00000000-0
CS020813000009,Uchida Kou,1,Male,1936-12-08,82,114-0001,"Higashi Jujo, Kita -ku, Tokyo",S13020,20141125,0-00000000-0
CS005513000417,Kasai flower,1,Male,1963-03-03,56,167-0031,"Motomonuma, Suginami -ku, Tokyo",S13005,20170729,A-20090810-2
CS037412000183,Mami Muto,1,Male,1977-04-18,41,135-0042,"Kiba, Koto -ku, Tokyo",S13037,20150913,0-00000000-0
CS014314000064,Honda Natsuka Sky,1,Male,1982-02-05,37,263-0051,"Sono -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150525,5-20080913-7
CS012415000030,Hirosue Riho,1,Male,1973-01-01,46,231-0825,"Honmaki gate, Naka -ku, Yokohama -shi, Kanagawa",S14012,20151106,E-20100615-E
CS005414000072,Erika Okumura,1,Male,1977-05-12,41,167-0021,"Igusa, Suginami -ku, Tokyo",S13005,20150118,9-20080807-8
CS035513000038,Apricot of Tsutsui,1,Male,1965-02-19,54,157-0076,"Okamoto, Setagaya -ku, Tokyo",S13035,20160323,8-20100530-6
CS003413000708,Chiemi Nagao,1,Male,1973-11-23,45,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20170608,0-00000000-0
CS032302000021,Ayase Ayaseya,0,Female,1986-03-06,33,212-0058,"Kashimada, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13032,20151111,0-00000000-0
CS001311000033,Nao Hirota,1,Male,1985-07-08,33,212-0054,"Kokura, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13001,20150212,3-20080927-2
CS023514000041,Nanomo Fukikoshi,1,Male,1960-05-07,58,212-0012,"Nakayuki -cho, Yuki -ku, Kawasaki -shi, Kanagawa",S14023,20150519,5-20081228-6
